IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.86.185,8443,8443,true,SIN,Asia Pacific,Singapore,91,3.65
8.222.214.231,2053,2053,true,SIN,Asia Pacific,Singapore,59,3.64
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,70,3.64
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,60,3.64
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,54,3.64
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,22,3.63
47.242.252.237,80,80,false,HKG,Asia Pacific,Hong Kong,41,3.63
8.222.146.222,2052,2052,false,SIN,Asia Pacific,Singapore,19,3.63
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,3.62
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.62
47.237.92.26,2095,2095,false,SIN,Asia Pacific,Singapore,34,3.62
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,3.62
47.236.149.107,80,80,false,SIN,Asia Pacific,Singapore,12,3.61
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,54,3.61
47.243.234.9,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,3.61
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,19,3.61
47.243.203.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,3.61
47.236.125.62,2083,2083,true,NRT,Asia Pacific,Tokyo,116,3.61
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,3.60
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,50,3.60
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,77,3.60
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,3.60
47.236.144.196,2053,2053,true,SIN,Asia Pacific,Singapore,57,3.60
47.76.32.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,3.60
8.218.204.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,3.60
47.242.176.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,3.60
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,40,3.60
8.210.203.7,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,3.60
47.236.125.62,2053,2053,true,NRT,Asia Pacific,Tokyo,141,3.60
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.59
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,57,3.59
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,213,3.59
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.59
47.236.205.188,2096,2096,true,SIN,Asia Pacific,Singapore,52,3.59
47.242.202.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.59
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,3.59
47.237.83.20,8880,8880,false,SIN,Asia Pacific,Singapore,13,3.59
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,70,3.59
47.76.77.103,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,3.58
47.242.202.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.58
8.218.53.110,8880,8880,false,HKG,Asia Pacific,Hong Kong,81,3.58
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,24,3.57
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,3,3.57
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,34,3.57
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,3.56
47.236.205.188,2083,2083,true,SIN,Asia Pacific,Singapore,43,3.56
47.236.164.215,8080,8080,false,SIN,Asia Pacific,Singapore,12,3.56
8.218.53.110,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,3.56
47.237.83.20,2052,2052,false,SIN,Asia Pacific,Singapore,18,3.56
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,5,3.56
47.245.114.163,2087,2087,true,SIN,Asia Pacific,Singapore,38,3.55
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,56,3.55
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.55
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,154,3.55
8.210.174.156,2095,2095,false,HKG,Asia Pacific,Hong Kong,85,3.55
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,51,3.55
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,5,3.55
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,25,3.54
47.236.168.17,8080,8080,false,SIN,Asia Pacific,Singapore,28,3.54
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,60,3.54
47.243.42.219,8080,8080,false,HKG,Asia Pacific,Hong Kong,85,3.53
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,3.53
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,7,3.53
8.222.165.117,8880,8880,false,SIN,Asia Pacific,Singapore,3,3.53
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,3.53
47.237.82.15,2053,2053,true,SIN,Asia Pacific,Singapore,91,3.52
47.236.167.231,8880,8880,false,SIN,Asia Pacific,Singapore,14,3.52
47.236.145.85,2083,2083,true,SIN,Asia Pacific,Singapore,105,3.52
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,3.52
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.51
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,11,3.51
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,22,3.51
47.242.79.71,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,3.50
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,126,3.50
8.217.207.60,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,3.50
8.218.48.92,8880,8880,false,HKG,Asia Pacific,Hong Kong,57,3.49
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,3.48
47.237.95.140,8080,8080,false,SIN,Asia Pacific,Singapore,14,3.48
47.242.59.216,2096,2096,true,HKG,Asia Pacific,Hong Kong,101,3.48
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,36,3.48
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,3.48
47.242.202.230,80,80,false,HKG,Asia Pacific,Hong Kong,42,3.47
47.237.82.15,2052,2052,false,SIN,Asia Pacific,Singapore,35,3.47
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,18,3.47
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,83,3.47
8.219.49.65,8443,8443,true,SIN,Asia Pacific,Singapore,45,3.47
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,86,3.46
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,108,3.46
8.210.245.224,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,3.46
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,12,3.46
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.46
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,55,3.46
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,53,3.46
47.242.155.183,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,3.46
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,12,3.46
47.236.170.225,2082,2082,false,SIN,Asia Pacific,Singapore,27,3.46
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,3.45
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,100,3.45
47.237.81.112,2087,2087,true,SIN,Asia Pacific,Singapore,58,3.45
8.222.137.192,2095,2095,false,SIN,Asia Pacific,Singapore,7,3.44
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,3.44
47.236.149.107,2086,2086,false,SIN,Asia Pacific,Singapore,13,3.44
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.44
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.44
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,3.44
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,14,3.43
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,33,3.43
47.242.232.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,3.43
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,8,3.43
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,3.42
8.217.49.34,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,3.42
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,52,3.42
8.218.11.90,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,3.42
8.222.160.176,2087,2087,true,SIN,Asia Pacific,Singapore,51,3.41
8.222.193.65,8880,8880,false,SIN,Asia Pacific,Singapore,4,3.41
8.217.250.222,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,3.41
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,35,3.41
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,139,3.41
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,4,3.40
47.243.183.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,3.40
47.237.95.13,2086,2086,false,SIN,Asia Pacific,Singapore,27,3.40
47.242.171.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,3.40
8.222.146.222,80,80,false,SIN,Asia Pacific,Singapore,15,3.40
47.237.81.112,8443,8443,true,SIN,Asia Pacific,Singapore,45,3.39
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,78,3.39
47.236.146.249,2083,2083,true,SIN,Asia Pacific,Singapore,71,3.39
47.88.85.197,2095,2095,false,SJC,North America,San Jose,175,3.38
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,3.37
47.236.97.90,2096,2096,true,SIN,Asia Pacific,Singapore,40,3.37
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,29,3.37
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,3.36
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,59,3.36
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.36
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,47,3.36
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,3.36
47.76.33.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,3.35
8.217.91.121,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,3.35
47.237.14.220,8443,8443,true,SIN,Asia Pacific,Singapore,44,3.35
47.237.82.15,2083,2083,true,SIN,Asia Pacific,Singapore,49,3.35
8.217.91.121,2083,2083,true,HKG,Asia Pacific,Hong Kong,99,3.35
47.236.170.54,2083,2083,true,SIN,Asia Pacific,Singapore,95,3.34
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,13,3.34
47.237.86.185,2083,2083,true,SIN,Asia Pacific,Singapore,81,3.33
8.210.3.24,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,3.33
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,25,3.33
8.218.53.110,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,3.33
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,47,3.33
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,3.32
8.210.203.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,3.32
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.32
47.236.205.188,80,80,false,SIN,Asia Pacific,Singapore,28,3.31
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,41,3.30
8.222.191.138,80,80,false,SIN,Asia Pacific,Singapore,18,3.30
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,71,3.29
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,21,3.29
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,3.29
47.242.234.127,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,3.28
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,6,3.28
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.28
47.242.79.71,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,3.28
8.218.74.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,3.27
8.217.127.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,3.27
47.90.141.204,80,80,false,LAX,North America,Los Angeles,240,3.27
47.237.95.140,2082,2082,false,SIN,Asia Pacific,Singapore,27,3.27
47.237.95.13,2083,2083,true,SIN,Asia Pacific,Singapore,91,3.27
47.236.168.17,2095,2095,false,SIN,Asia Pacific,Singapore,25,3.27
47.242.171.94,80,80,false,HKG,Asia Pacific,Hong Kong,57,3.26
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,23,3.26
8.219.6.150,8080,8080,false,SIN,Asia Pacific,Singapore,5,3.26
47.242.174.27,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.25
47.76.159.146,80,80,false,HKG,Asia Pacific,Hong Kong,42,3.25
47.245.114.163,2086,2086,false,SIN,Asia Pacific,Singapore,9,3.24
47.243.91.58,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,3.24
47.76.32.108,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,3.24
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,3.24
8.217.250.222,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,3.24
47.236.172.95,2087,2087,true,SIN,Asia Pacific,Singapore,94,3.24
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,3.23
47.236.205.188,2053,2053,true,SIN,Asia Pacific,Singapore,58,3.23
8.217.147.230,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,3.23
47.237.100.206,2082,2082,false,SIN,Asia Pacific,Singapore,38,3.23
47.236.17.193,2086,2086,false,SIN,Asia Pacific,Singapore,22,3.22
47.76.204.76,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,3.22
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,4,3.22
8.210.245.224,8443,8443,true,HKG,Asia Pacific,Hong Kong,39,3.22
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,3.21
47.242.36.78,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,3.21
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,104,3.21
8.210.192.93,2083,2083,true,HKG,Asia Pacific,Hong Kong,37,3.21
47.237.82.15,2095,2095,false,SIN,Asia Pacific,Singapore,35,3.20
8.222.136.247,2086,2086,false,SIN,Asia Pacific,Singapore,15,3.20
47.236.180.51,2082,2082,false,SIN,Asia Pacific,Singapore,52,3.20
47.237.82.15,2082,2082,false,SIN,Asia Pacific,Singapore,16,3.20
8.217.221.165,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,3.20
8.222.137.192,2052,2052,false,SIN,Asia Pacific,Singapore,15,3.20
8.217.85.14,2095,2095,false,HKG,Asia Pacific,Hong Kong,103,3.19
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,3.19
47.76.159.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,3.18
8.219.1.92,8880,8880,false,SIN,Asia Pacific,Singapore,11,3.18
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,74,3.18
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,3.18
8.210.66.190,80,80,false,HKG,Asia Pacific,Hong Kong,64,3.18
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,18,3.18
47.237.82.15,2096,2096,true,SIN,Asia Pacific,Singapore,92,3.18
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,3.18
8.222.179.231,2096,2096,true,SIN,Asia Pacific,Singapore,118,3.18
47.245.105.224,2082,2082,false,SIN,Asia Pacific,Singapore,7,3.17
8.210.175.109,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,3.17
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,3.17
47.237.92.26,2083,2083,true,SIN,Asia Pacific,Singapore,70,3.17
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,3.17
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,41,3.16
8.219.11.158,80,80,false,SIN,Asia Pacific,Singapore,2,3.16
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,43,3.16
47.243.74.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,3.15
8.222.144.50,80,80,false,SIN,Asia Pacific,Singapore,5,3.15
47.237.82.15,2087,2087,true,SIN,Asia Pacific,Singapore,111,3.15
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,59,3.15
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,3.15
47.237.95.146,2087,2087,true,SIN,Asia Pacific,Singapore,108,3.15
47.237.100.206,8880,8880,false,SIN,Asia Pacific,Singapore,54,3.14
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,9,3.14
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,53,3.14
47.243.60.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,3.14
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,8,3.13
47.237.11.182,2053,2053,true,SIN,Asia Pacific,Singapore,90,3.13
8.217.147.230,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,3.12
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,91,3.11
47.237.95.156,2053,2053,true,SIN,Asia Pacific,Singapore,69,3.11
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,3.11
47.76.37.57,80,80,false,HKG,Asia Pacific,Hong Kong,53,3.11
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,3.11
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,63,3.11
8.210.207.214,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,3.10
47.237.84.173,2053,2053,true,SIN,Asia Pacific,Singapore,77,3.10
8.222.191.138,2082,2082,false,SIN,Asia Pacific,Singapore,3,3.09
8.222.167.147,8443,8443,true,SIN,Asia Pacific,Singapore,99,3.09
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,3.08
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,3.08
47.237.95.146,8443,8443,true,SIN,Asia Pacific,Singapore,118,3.08
47.76.80.72,2053,2053,true,HKG,Asia Pacific,Hong Kong,43,3.06
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,80,3.06
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,3.06
8.217.91.121,80,80,false,HKG,Asia Pacific,Hong Kong,61,3.06
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,3.05
47.243.206.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,3.05
47.237.82.15,8443,8443,true,SIN,Asia Pacific,Singapore,53,3.05
47.237.94.140,2083,2083,true,SIN,Asia Pacific,Singapore,85,3.05
47.237.94.140,2082,2082,false,SIN,Asia Pacific,Singapore,19,3.05
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,13,3.05
47.237.11.182,8880,8880,false,SIN,Asia Pacific,Singapore,20,3.05
47.243.173.187,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,3.04
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,86,3.04
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,9,3.04
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,3.04
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,3.03
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,3.03
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,3.03
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,55,3.03
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,64,3.03
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,17,3.02
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,8,3.02
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,92,3.02
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,3.02
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,3.01
8.217.49.34,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.01
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,3.01
47.236.117.48,2087,2087,true,SIN,Asia Pacific,Singapore,61,3.01
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,3.00
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,69,2.99
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,115,2.99
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,37,2.99
8.222.179.231,2082,2082,false,SIN,Asia Pacific,Singapore,20,2.99
47.237.81.112,8880,8880,false,SIN,Asia Pacific,Singapore,13,2.99
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,2.98
47.236.253.41,80,80,false,SIN,Asia Pacific,Singapore,16,2.98
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,2.98
47.236.205.188,8080,8080,false,SIN,Asia Pacific,Singapore,21,2.98
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,3,2.98
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,68,2.97
8.222.208.38,2087,2087,true,SIN,Asia Pacific,Singapore,42,2.97
8.222.164.209,2086,2086,false,SIN,Asia Pacific,Singapore,26,2.97
47.236.174.206,2086,2086,false,SIN,Asia Pacific,Singapore,55,2.96
47.237.14.220,2095,2095,false,SIN,Asia Pacific,Singapore,18,2.96
47.237.95.140,8880,8880,false,SIN,Asia Pacific,Singapore,22,2.96
47.245.84.124,8880,8880,false,SIN,Asia Pacific,Singapore,4,2.96
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,35,2.96
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,49,2.96
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,2.95
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,2.95
47.237.95.146,2052,2052,false,SIN,Asia Pacific,Singapore,64,2.95
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,2.95
47.236.93.176,2053,2053,true,SIN,Asia Pacific,Singapore,45,2.94
47.242.59.216,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,2.94
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.94
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,80,2.94
8.218.3.12,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,2.94
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,79,2.94
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,4,2.94
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,37,2.94
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,43,2.93
47.237.95.156,80,80,false,SIN,Asia Pacific,Singapore,24,2.93
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,2.93
8.218.85.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,2.93
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,90,2.92
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,24,2.92
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,42,2.92
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,2.92
8.222.249.190,8880,8880,false,SIN,Asia Pacific,Singapore,7,2.91
47.76.33.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.91
47.236.169.164,2082,2082,false,SIN,Asia Pacific,Singapore,26,2.90
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,2.89
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,24,2.89
47.90.141.204,443,443,true,LAX,North America,Los Angeles,220,2.89
47.237.11.182,8443,8443,true,SIN,Asia Pacific,Singapore,71,2.89
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,127,2.88
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,2.88
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,2.88
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,2.88
8.219.201.8,2083,2083,true,SIN,Asia Pacific,Singapore,46,2.88
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.86
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,2.86
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,80,2.86
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,53,2.86
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,36,2.86
8.217.221.165,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,2.86
47.237.81.112,2095,2095,false,SIN,Asia Pacific,Singapore,53,2.85
47.236.75.113,2083,2083,true,SIN,Asia Pacific,Singapore,41,2.85
47.76.33.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.84
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,2.84
8.219.202.130,2082,2082,false,SIN,Asia Pacific,Singapore,12,2.84
8.222.191.138,2086,2086,false,SIN,Asia Pacific,Singapore,4,2.83
8.222.214.231,2052,2052,false,SIN,Asia Pacific,Singapore,9,2.83
8.222.179.231,2053,2053,true,SIN,Asia Pacific,Singapore,71,2.83
47.237.94.140,2082,2082,false,SIN,Asia Pacific,Singapore,23,2.82
8.210.245.224,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,2.82
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,49,2.82
8.217.49.34,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,2.82
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,11,2.81
47.242.234.127,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,2.81
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,69,2.81
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,49,2.80
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,97,2.79
8.217.145.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,2.78
8.222.165.117,2082,2082,false,SIN,Asia Pacific,Singapore,28,2.78
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,2.78
47.243.203.119,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,2.78
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,9,2.78
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,2.77
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,58,2.77
47.237.92.26,8443,8443,true,SIN,Asia Pacific,Singapore,56,2.77
