IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,53,3.34
47.243.169.63,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,3.34
8.218.136.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,3.34
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,3.34
8.218.2.181,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.33
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,3.33
8.217.127.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.32
47.236.237.90,2052,2052,false,SIN,Asia Pacific,Singapore,33,3.32
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,3.31
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,55,3.31
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,26,3.31
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,59,3.31
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,35,3.30
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,21,3.30
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,3.30
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,96,3.30
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,3.29
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,13,3.29
8.218.142.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,3.28
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,132,3.28
8.218.3.12,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,3.28
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,3.28
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,50,3.28
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,3.28
8.211.7.76,443,443,true,FRA,Europe,Frankfurt,289,3.28
8.218.243.95,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,3.28
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,3.28
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.27
8.210.55.134,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,3.27
8.217.159.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,3.27
8.210.55.134,2086,2086,false,HKG,Asia Pacific,Hong Kong,41,3.25
8.218.222.36,2053,2053,true,HKG,Asia Pacific,Hong Kong,104,3.25
47.243.169.63,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,3.24
47.237.14.220,2052,2052,false,SIN,Asia Pacific,Singapore,28,3.24
47.245.114.163,80,80,false,SIN,Asia Pacific,Singapore,46,3.23
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,59,3.23
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,30,3.23
47.237.14.220,2087,2087,true,SIN,Asia Pacific,Singapore,65,3.23
47.243.206.150,80,80,false,HKG,Asia Pacific,Hong Kong,37,3.23
47.236.167.231,2086,2086,false,SIN,Asia Pacific,Singapore,63,3.23
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,71,3.22
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,82,3.22
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,64,3.22
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,3.22
8.217.221.165,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,3.21
47.90.141.204,443,443,true,LAX,North America,Los Angeles,317,3.21
47.243.206.150,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,3.21
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,3.20
8.222.162.45,2087,2087,true,SIN,Asia Pacific,Singapore,78,3.20
8.217.164.10,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,3.20
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,52,3.20
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,93,3.19
8.210.119.11,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,3.18
47.236.17.193,2087,2087,true,SIN,Asia Pacific,Singapore,146,3.18
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.18
8.218.174.118,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,3.18
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,88,3.18
47.243.86.79,80,80,false,HKG,Asia Pacific,Hong Kong,38,3.18
47.243.206.150,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,3.18
47.76.49.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,3.18
47.243.60.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,3.18
8.210.146.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,51,3.18
8.218.18.132,8443,8443,true,HKG,Asia Pacific,Hong Kong,93,3.18
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,39,3.17
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,3.17
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,3.17
47.237.95.140,80,80,false,SIN,Asia Pacific,Singapore,35,3.16
47.243.67.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,3.16
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,3.16
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,58,3.16
8.217.49.34,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,3.16
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,3.16
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,29,3.16
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,122,3.15
8.210.9.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,3.15
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,3.15
8.210.119.11,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,3.14
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,3.14
47.236.149.107,2083,2083,true,SIN,Asia Pacific,Singapore,51,3.14
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,156,3.13
47.90.141.204,80,80,false,LAX,North America,Los Angeles,237,3.13
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,88,3.13
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,69,3.12
8.217.193.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,3.12
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,77,3.12
47.236.149.107,2053,2053,true,SIN,Asia Pacific,Singapore,100,3.12
8.222.183.242,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.12
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,42,3.12
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,39,3.11
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,3.11
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,3.11
8.210.203.7,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,3.11
47.242.59.216,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,3.11
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,6,3.10
47.236.253.41,2086,2086,false,SIN,Asia Pacific,Singapore,59,3.10
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,10,3.10
47.243.139.85,2082,2082,false,HKG,Asia Pacific,Hong Kong,55,3.10
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,3.09
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,6,3.09
47.76.80.72,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,3.09
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,3.09
8.210.9.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,3.09
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,4,3.09
8.210.175.109,80,80,false,HKG,Asia Pacific,Hong Kong,40,3.08
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,21,3.08
8.218.211.17,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,3.07
47.242.54.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,3.07
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,3.07
8.222.183.242,2082,2082,false,SIN,Asia Pacific,Singapore,13,3.07
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,53,3.07
8.219.106.156,2082,2082,false,SIN,Asia Pacific,Singapore,36,3.07
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,3.06
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,3.06
8.217.127.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,52,3.06
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,43,3.05
8.222.156.242,2086,2086,false,SIN,Asia Pacific,Singapore,22,3.05
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,26,3.05
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,3.05
47.236.9.152,2053,2053,true,SIN,Asia Pacific,Singapore,31,3.05
47.236.145.85,8880,8880,false,SIN,Asia Pacific,Singapore,18,3.04
47.242.202.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,3.04
8.218.181.189,80,80,false,HKG,Asia Pacific,Hong Kong,36,3.04
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,95,3.04
8.222.215.228,8443,8443,true,SIN,Asia Pacific,Singapore,39,3.03
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,3.03
47.245.102.52,2095,2095,false,SIN,Asia Pacific,Singapore,4,3.03
8.217.121.207,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,3.02
8.218.8.142,2095,2095,false,HKG,Asia Pacific,Hong Kong,47,3.02
8.219.174.213,8080,8080,false,SIN,Asia Pacific,Singapore,24,3.02
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,4,3.02
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,3.02
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,18,3.02
47.243.27.217,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,3.02
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,89,3.01
8.222.244.192,2083,2083,true,SIN,Asia Pacific,Singapore,58,3.01
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,41,3.01
47.245.118.70,2082,2082,false,SIN,Asia Pacific,Singapore,35,3.00
8.217.127.73,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,3.00
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,2.99
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,2.99
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,2.99
8.217.145.40,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,2.99
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,77,2.98
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,92,2.97
8.210.9.129,443,443,true,HKG,Asia Pacific,Hong Kong,38,2.97
8.219.240.160,2086,2086,false,SIN,Asia Pacific,Singapore,22,2.96
47.90.141.204,443,443,true,LAX,North America,Los Angeles,275,2.96
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,2.96
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,4,2.96
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,44,2.96
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,2.95
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,2.95
8.222.215.228,2052,2052,false,SIN,Asia Pacific,Singapore,25,2.95
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,57,2.95
8.217.145.40,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,2.95
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,2.94
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,65,2.94
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,59,2.94
47.237.0.31,8080,8080,false,SIN,Asia Pacific,Singapore,16,2.94
8.222.183.242,2052,2052,false,SIN,Asia Pacific,Singapore,3,2.93
8.218.181.189,2053,2053,true,HKG,Asia Pacific,Hong Kong,247,2.93
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.92
47.243.67.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,2.91
47.243.67.28,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.91
47.88.85.197,2095,2095,false,SJC,North America,San Jose,297,2.91
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,85,2.91
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,2.91
47.243.206.150,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,2.90
47.245.84.124,8080,8080,false,SIN,Asia Pacific,Singapore,4,2.90
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,2.89
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,69,2.89
47.236.169.164,2053,2053,true,SIN,Asia Pacific,Singapore,61,2.89
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,76,2.89
47.236.145.85,2052,2052,false,SIN,Asia Pacific,Singapore,37,2.89
8.218.155.238,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,2.88
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,2.88
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,16,2.88
47.245.105.224,2086,2086,false,SIN,Asia Pacific,Singapore,21,2.88
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,73,2.87
8.210.156.6,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,2.87
8.218.3.12,8443,8443,true,HKG,Asia Pacific,Hong Kong,54,2.87
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,16,2.87
8.218.201.73,80,80,false,HKG,Asia Pacific,Hong Kong,45,2.87
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,114,2.86
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,87,2.86
8.217.250.222,2096,2096,true,HKG,Asia Pacific,Hong Kong,145,2.86
8.217.127.73,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,2.85
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,2.85
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,2.85
8.217.149.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,2.85
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,2.83
47.236.17.193,2086,2086,false,SIN,Asia Pacific,Singapore,22,2.83
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,2.83
47.242.54.157,80,80,false,HKG,Asia Pacific,Hong Kong,53,2.83
8.218.74.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,2.83
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,9,2.82
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,34,2.81
8.218.142.253,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,2.81
47.242.171.94,2052,2052,false,HKG,Asia Pacific,Hong Kong,71,2.81
8.218.74.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,180,2.81
47.76.80.72,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,2.81
47.243.67.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,2.80
47.236.10.100,2053,2053,true,SIN,Asia Pacific,Singapore,147,2.80
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,54,2.80
47.245.118.70,8080,8080,false,SIN,Asia Pacific,Singapore,52,2.79
47.242.17.250,80,80,false,HKG,Asia Pacific,Hong Kong,45,2.79
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,6,2.79
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.79
8.222.183.242,80,80,false,SIN,Asia Pacific,Singapore,12,2.78
8.219.177.205,80,80,false,SIN,Asia Pacific,Singapore,34,2.78
47.245.118.70,8880,8880,false,SIN,Asia Pacific,Singapore,5,2.78
8.217.127.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,2.78
47.236.253.41,2053,2053,true,SIN,Asia Pacific,Singapore,97,2.78
47.242.202.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,2.78
47.76.32.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,2.77
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,2.77
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,45,2.77
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,2.77
47.243.234.9,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,2.76
8.222.162.45,8443,8443,true,SIN,Asia Pacific,Singapore,68,2.76
47.236.17.193,2082,2082,false,SIN,Asia Pacific,Singapore,34,2.76
8.217.121.207,80,80,false,HKG,Asia Pacific,Hong Kong,39,2.75
47.245.105.224,80,80,false,SIN,Asia Pacific,Singapore,9,2.74
8.217.193.25,80,80,false,HKG,Asia Pacific,Hong Kong,37,2.73
47.236.5.223,2052,2052,false,SIN,Asia Pacific,Singapore,50,2.73
47.242.79.71,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,2.73
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,170,2.72
47.245.102.52,2087,2087,true,SIN,Asia Pacific,Singapore,40,2.72
47.236.144.48,2086,2086,false,SIN,Asia Pacific,Singapore,10,2.71
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,72,2.70
8.210.119.11,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,2.69
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,2.69
47.76.77.103,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,2.68
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,2.68
47.237.95.156,2087,2087,true,SIN,Asia Pacific,Singapore,104,2.68
47.76.37.57,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,2.68
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,120,2.67
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,49,2.67
47.236.253.41,2083,2083,true,SIN,Asia Pacific,Singapore,82,2.66
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,67,2.66
8.218.53.110,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,2.66
47.236.145.85,443,443,true,SIN,Asia Pacific,Singapore,55,2.66
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,2.65
8.218.48.92,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,2.65
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,14,2.65
47.242.59.216,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,2.65
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,2.65
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,40,2.64
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,2.64
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,2.64
47.245.118.70,2086,2086,false,SIN,Asia Pacific,Singapore,34,2.64
8.218.48.92,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,2.63
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,2.63
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,105,2.63
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,2.63
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,19,2.63
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,28,2.63
47.243.183.127,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,2.63
47.238.6.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,42,2.62
47.236.166.131,8080,8080,false,SIN,Asia Pacific,Singapore,20,2.62
8.217.164.10,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,2.61
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,34,2.61
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,67,2.61
8.217.121.207,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,2.61
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,2.61
47.243.169.63,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,2.60
47.242.36.78,2096,2096,true,HKG,Asia Pacific,Hong Kong,78,2.60
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,48,2.60
8.218.74.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,55,2.60
8.218.74.119,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,2.60
47.245.126.151,2052,2052,false,SIN,Asia Pacific,Singapore,5,2.59
8.210.100.23,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,2.59
47.245.102.52,2082,2082,false,SIN,Asia Pacific,Singapore,47,2.59
8.219.229.190,2095,2095,false,SIN,Asia Pacific,Singapore,5,2.59
47.236.10.182,2095,2095,false,SIN,Asia Pacific,Singapore,26,2.58
47.243.90.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,2.58
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,28,2.58
47.238.6.102,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,2.57
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,22,2.57
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,2.57
47.236.10.100,2082,2082,false,SIN,Asia Pacific,Singapore,7,2.57
47.242.17.250,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,2.57
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,2.57
8.217.149.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,2.57
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,50,2.57
8.218.142.253,8443,8443,true,HKG,Asia Pacific,Hong Kong,78,2.56
8.219.174.213,80,80,false,SIN,Asia Pacific,Singapore,14,2.56
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,2.56
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,2.56
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,63,2.56
8.210.66.190,8443,8443,true,HKG,Asia Pacific,Hong Kong,95,2.55
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,58,2.54
47.242.252.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,2.54
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,2.53
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,45,2.53
8.210.55.134,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,2.52
8.219.194.170,2087,2087,true,SIN,Asia Pacific,Singapore,121,2.52
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,39,2.52
8.222.175.6,443,443,true,SIN,Asia Pacific,Singapore,85,2.51
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,22,2.51
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,2.51
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,49,2.51
47.245.126.151,80,80,false,SIN,Asia Pacific,Singapore,6,2.50
8.210.9.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,2.50
8.218.192.134,80,80,false,HKG,Asia Pacific,Hong Kong,39,2.50
47.236.158.158,2096,2096,true,SIN,Asia Pacific,Singapore,64,2.50
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,2.49
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,35,2.49
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,33,2.49
8.210.21.65,443,443,true,HKG,Asia Pacific,Hong Kong,35,2.48
8.218.207.169,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,2.48
47.236.5.223,2096,2096,true,SIN,Asia Pacific,Singapore,45,2.48
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,2.47
8.222.191.138,2095,2095,false,SIN,Asia Pacific,Singapore,4,2.47
47.243.91.58,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,2.46
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,58,2.46
47.242.54.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,2.46
47.243.60.150,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,2.46
8.218.53.110,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,2.46
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,11,2.46
8.217.121.207,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,2.46
47.76.77.103,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,2.44
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,2.44
47.243.139.243,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,2.44
8.219.229.190,2082,2082,false,SIN,Asia Pacific,Singapore,40,2.44
47.76.49.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,2.43
47.245.102.52,80,80,false,SIN,Asia Pacific,Singapore,39,2.43
8.222.222.64,443,443,true,SIN,Asia Pacific,Singapore,32,2.43
8.210.146.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,41,2.43
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,2.43
47.242.17.250,2087,2087,true,HKG,Asia Pacific,Hong Kong,83,2.42
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,37,2.42
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,2.42
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,36,2.42
47.76.80.72,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,2.41
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,2.40
8.219.229.190,8880,8880,false,SIN,Asia Pacific,Singapore,53,2.40
47.245.102.52,8080,8080,false,SIN,Asia Pacific,Singapore,20,2.39
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,71,2.39
8.219.11.158,2053,2053,true,SIN,Asia Pacific,Singapore,29,2.39
8.218.142.253,2096,2096,true,HKG,Asia Pacific,Hong Kong,176,2.38
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,2.38
47.236.17.193,8443,8443,true,SIN,Asia Pacific,Singapore,147,2.38
8.217.159.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,44,2.38
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,2.38
47.245.118.70,2095,2095,false,SIN,Asia Pacific,Singapore,5,2.37
47.243.234.9,80,80,false,HKG,Asia Pacific,Hong Kong,36,2.37
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,2.37
